CustomerID,R,F,M,R_score,F_score,M_score,RFM总得分,用户分层标签
16748.0,16,5,1515.9,4,4,4,12,高价值客户
16750.0,43,5,623.93,3,4,3,10,忠实复购客户
16751.0,29,1,1764.72,4,2,4,10,忠实复购客户
16752.0,371,1,207.5,1,2,1,4,流失低价值客户
16753.0,57,1,223.92,3,2,1,6,沉睡预警客户
16754.0,371,1,2002.4,1,2,4,7,沉睡预警客户
16755.0,113,3,1496.83,2,4,4,10,忠实复购客户
16756.0,213,1,239.4,1,2,1,4,流失低价值客户
16757.0,317,1,106.83,1,2,1,4,流失低价值客户
16758.0,64,1,369.34,3,2,2,7,沉睡预警客户
16759.0,6,3,789.79,5,4,3,12,高价值客户
16761.0,95,1,316.62,2,2,2,6,沉睡预警客户
16762.0,18,3,1501.38,4,4,4,12,高价值客户
16763.0,197,1,611.85,1,2,3,6,沉睡预警客户
16764.0,2,13,2799.25,5,5,5,15,高价值客户
16765.0,293,1,34.0,1,2,1,4,流失低价值客户
16766.0,272,2,1145.6,1,3,4,8,沉睡预警客户
16767.0,29,11,5580.6,4,5,5,14,高价值客户
16768.0,46,3,478.09,3,4,2,9,忠实复购客户
16769.0,259,1,380.39,1,2,2,5,流失低价值客户
16770.0,56,5,770.1,3,4,3,10,忠实复购客户
16771.0,32,5,2246.81,3,4,5,12,高价值客户
16773.0,56,1,171.59,3,2,1,6,沉睡预警客户
16774.0,66,4,661.52,3,4,3,10,忠实复购客户
16775.0,9,11,1695.66,5,5,4,14,高价值客户
16776.0,59,1,388.28,3,2,2,7,沉睡预警客户
16777.0,79,2,226.35,2,3,1,6,沉睡预警客户
16778.0,73,2,245.94,2,3,1,6,沉睡预警客户
16779.0,1,22,10629.72,5,5,5,15,高价值客户
16780.0,99,2,425.19,2,3,2,7,沉睡预警客户
16781.0,371,1,311.25,1,2,2,5,流失低价值客户
16782.0,9,13,2279.9,5,5,5,15,高价值客户
16784.0,18,1,107.6,4,2,1,7,沉睡预警客户
16788.0,122,2,597.48,2,3,3,8,沉睡预警客户
16789.0,7,1,80.8,5,2,1,8,沉睡预警客户
16790.0,2,6,1545.62,5,5,4,14,高价值客户
16791.0,28,7,1721.78,4,5,4,13,高价值客户
16792.0,281,2,110.38,1,3,1,5,流失低价值客户
16793.0,56,1,243.84,3,2,1,6,沉睡预警客户
16794.0,0,10,1222.71,5,5,4,14,高价值客户
16795.0,364,1,414.88,1,2,2,5,流失低价值客户
16796.0,88,1,305.62,2,2,2,6,沉睡预警客户
16800.0,10,1,1201.49,5,2,4,11,忠实复购客户
16801.0,162,4,1619.73,2,4,4,10,忠实复购客户
16803.0,64,1,332.3,3,2,2,7,沉睡预警客户
16804.0,22,3,536.99,4,4,3,11,忠实复购客户
16805.0,172,2,460.59,2,3,2,7,沉睡预警客户
16806.0,102,4,801.49,2,4,3,9,忠实复购客户
16807.0,141,3,1121.59,2,4,4,10,忠实复购客户
16808.0,98,2,288.42,2,3,2,7,沉睡预警客户
16809.0,22,5,914.69,4,4,3,11,忠实复购客户
16810.0,191,1,309.54,1,2,2,5,流失低价值客户
16811.0,3,2,547.07,5,3,3,11,忠实复购客户
16812.0,359,1,479.35,1,2,2,5,流失低价值客户
16813.0,7,10,1692.98,5,5,4,14,高价值客户
16814.0,13,21,6509.1,4,5,5,14,高价值客户
16816.0,102,4,417.06,2,4,2,8,沉睡预警客户
16817.0,1,9,1604.75,5,5,4,14,高价值客户
16818.0,9,11,3349.57,5,5,5,15,高价值客户
16820.0,94,1,497.61,2,2,3,7,沉睡预警客户
16823.0,226,1,358.38,1,2,2,5,流失低价值客户
16824.0,14,2,460.64,4,3,2,9,忠实复购客户
16825.0,37,2,775.1800000000001,3,3,3,9,忠实复购客户
16826.0,50,1,341.7,3,2,2,7,沉睡预警客户
16828.0,92,2,128.5,2,3,1,6,沉睡预警客户
16829.0,155,1,197.22,2,2,1,5,流失低价值客户
16830.0,37,1,325.91,3,2,2,7,沉睡预警客户
16832.0,183,3,199.15,1,4,1,6,沉睡预警客户
16833.0,0,4,1106.53,5,4,4,13,高价值客户
16834.0,226,1,413.46,1,2,2,5,流失低价值客户
16835.0,127,2,180.85,2,3,1,6,沉睡预警客户
16836.0,38,2,251.87,3,3,2,8,沉睡预警客户
16837.0,30,11,3170.98,4,5,5,14,高价值客户
16838.0,196,2,588.85,1,3,3,7,沉睡预警客户
16839.0,7,34,16594.35,5,5,5,15,高价值客户
16841.0,35,6,1869.82,3,5,4,12,高价值客户
16842.0,99,3,1264.19,2,4,4,10,忠实复购客户
16843.0,41,16,10196.57,3,5,5,13,高价值客户
16846.0,49,1,214.32,3,2,1,6,沉睡预警客户
16847.0,42,1,193.44,3,2,1,6,沉睡预警客户
16848.0,51,1,281.42,3,2,2,7,沉睡预警客户
16849.0,185,1,124.57,1,2,1,4,流失低价值客户
16850.0,332,1,332.41,1,2,2,5,流失低价值客户
16851.0,3,3,342.45,5,4,2,11,忠实复购客户
16852.0,9,2,144.91,5,3,1,9,忠实复购客户
16855.0,22,2,328.4,4,3,2,9,忠实复购客户
16856.0,13,1,35.400000000000006,4,2,1,7,沉睡预警客户
16858.0,367,1,375.69,1,2,2,5,流失低价值客户
16859.0,143,2,747.81,2,3,3,8,沉睡预警客户
16861.0,58,2,173.76000000000002,3,3,1,7,沉睡预警客户
16863.0,30,2,502.8,4,3,3,10,忠实复购客户
16866.0,139,3,207.74,2,4,1,7,沉睡预警客户
16869.0,21,4,825.42,4,4,3,11,忠实复购客户
16871.0,21,6,2812.34,4,5,5,14,高价值客户
16872.0,76,3,680.0200000000001,2,4,3,9,忠实复购客户
16873.0,3,6,7123.62,5,5,5,15,高价值客户
16875.0,66,5,2095.53,3,4,5,12,高价值客户
16877.0,11,6,853.72,5,5,3,13,高价值客户
16878.0,83,1,13.3,2,2,1,5,流失低价值客户
16880.0,29,7,1519.08,4,5,4,13,高价值客户
16881.0,65,1,432.0,3,2,2,7,沉睡预警客户
16882.0,65,3,705.12,3,4,3,10,忠实复购客户
16883.0,186,2,276.73,1,3,2,6,沉睡预警客户
16884.0,36,2,429.84,3,3,2,8,沉睡预警客户
16885.0,14,3,471.51,4,4,2,10,忠实复购客户
16887.0,34,1,194.88,3,2,1,6,沉睡预警客户
16889.0,193,3,1578.67,1,4,4,9,忠实复购客户
16891.0,0,5,809.7,5,4,3,12,高价值客户
16892.0,0,5,525.54,5,4,3,12,高价值客户
16893.0,365,1,145.93,1,2,1,4,流失低价值客户
16895.0,63,1,219.14,3,2,1,6,沉睡预警客户
16897.0,298,2,289.78000000000003,1,3,2,6,沉睡预警客户
16898.0,25,3,508.81,4,4,3,11,忠实复购客户
16899.0,6,6,1281.56,5,5,4,14,高价值客户
16900.0,15,3,887.11,4,4,3,11,忠实复购客户
16902.0,115,1,1706.88,2,2,4,8,沉睡预警客户
16903.0,28,1,373.24,4,2,2,8,沉睡预警客户
16904.0,3,16,3754.27,5,5,5,15,高价值客户
16905.0,4,7,3102.43,5,5,5,15,高价值客户
16906.0,80,4,579.77,2,4,3,9,忠实复购客户
16907.0,28,5,981.65,4,4,4,12,高价值客户
16909.0,71,1,379.14,2,2,2,6,沉睡预警客户
16910.0,3,8,1510.06,5,5,4,14,高价值客户
16912.0,27,11,2575.38,4,5,5,14,高价值客户
16913.0,289,1,113.44,1,2,1,4,流失低价值客户
16914.0,35,1,208.46,3,2,1,6,沉睡预警客户
16915.0,8,6,621.6800000000001,5,5,3,13,高价值客户
16916.0,22,2,576.26,4,3,3,10,忠实复购客户
16917.0,275,1,391.52,1,2,2,5,流失低价值客户
16918.0,48,6,1068.82,3,5,4,12,高价值客户
16919.0,155,11,2596.45,2,5,5,12,高价值客户
16921.0,60,1,169.79,3,2,1,6,沉睡预警客户
16923.0,11,19,7247.61,5,5,5,15,高价值客户
16924.0,20,3,846.75,4,4,3,11,忠实复购客户
16926.0,370,1,230.25,1,2,1,4,流失低价值客户
16927.0,114,3,543.05,2,4,3,9,忠实复购客户
16928.0,79,17,2847.6,2,5,5,12,高价值客户
16929.0,2,7,1295.39,5,5,4,14,高价值客户
16930.0,25,3,380.55,4,4,2,10,忠实复购客户
16931.0,4,21,4604.22,5,5,5,15,高价值客户
16932.0,52,1,161.94,3,2,1,6,沉睡预警客户
16933.0,0,2,563.23,5,3,3,11,忠实复购客户
16934.0,53,2,950.93,3,3,4,10,忠实复购客户
16936.0,24,1,262.68,4,2,2,8,沉睡预警客户
16938.0,7,4,2736.38,5,4,5,14,高价值客户
16940.0,51,3,3049.88,3,4,5,12,高价值客户
16942.0,11,9,1920.59,5,5,4,14,高价值客户
16943.0,210,3,816.73,1,4,3,8,沉睡预警客户
16945.0,20,19,4345.5,4,5,5,14,高价值客户
16947.0,234,1,406.48,1,2,2,5,流失低价值客户
16948.0,137,3,435.02,2,4,2,8,沉睡预警客户
16949.0,2,6,1286.27,5,5,4,14,高价值客户
16950.0,55,3,1178.56,3,4,4,11,忠实复购客户
16951.0,133,3,1277.75,2,4,4,10,忠实复购客户
16952.0,108,2,167.61,2,3,1,6,沉睡预警客户
16953.0,29,1,20.8,4,2,1,7,沉睡预警客户
16954.0,-1,9,2085.08,5,5,5,15,高价值客户
16955.0,183,4,518.67,1,4,3,8,沉睡预警客户
16956.0,16,1,308.74,4,2,2,8,沉睡预警客户
16957.0,238,2,416.64,1,3,2,6,沉睡预警客户
16959.0,86,1,117.35,2,2,1,5,流失低价值客户
16960.0,37,3,507.05,3,4,3,10,忠实复购客户
16961.0,115,1,234.17,2,2,1,5,流失低价值客户
16963.0,186,1,110.55,1,2,1,4,流失低价值客户
16965.0,225,1,201.19,1,2,1,4,流失低价值客户
16966.0,7,7,2154.97,5,5,5,15,高价值客户
16967.0,188,1,319.02,1,2,2,5,流失低价值客户
16968.0,3,2,439.43,5,3,2,10,忠实复购客户
16969.0,38,3,650.41,3,4,3,10,忠实复购客户
16971.0,37,1,357.21,3,2,2,7,沉睡预警客户
16976.0,266,1,251.52,1,2,2,5,流失低价值客户
16978.0,76,1,344.33,2,2,2,6,沉睡预警客户
16979.0,2,6,1852.0,5,5,4,14,高价值客户
16980.0,254,2,1078.96,1,3,4,8,沉睡预警客户
16982.0,59,1,384.06,3,2,2,7,沉睡预警客户
16983.0,11,7,1931.25,5,5,4,14,高价值客户
16984.0,87,2,4481.35,2,3,5,10,忠实复购客户
16985.0,16,10,5464.12,4,5,5,14,高价值客户
16986.0,28,2,1873.2,4,3,4,11,忠实复购客户
16987.0,2,7,1625.05,5,5,4,14,高价值客户
16988.0,4,1,126.12,5,2,1,8,沉睡预警客户
16989.0,6,6,1133.25,5,5,4,14,高价值客户
16990.0,217,1,179.0,1,2,1,4,流失低价值客户
16992.0,9,5,1614.31,5,4,4,13,高价值客户
16996.0,29,6,1456.96,4,5,4,13,高价值客户
16997.0,287,3,702.0,1,4,3,8,沉睡预警客户
16998.0,148,4,295.0,2,4,2,8,沉睡预警客户
16999.0,22,2,484.82,4,3,2,9,忠实复购客户
17001.0,-1,11,3989.57,5,5,5,15,高价值客户
17002.0,84,3,1493.73,2,4,4,10,忠实复购客户
17004.0,45,2,1412.94,3,3,4,10,忠实复购客户
17006.0,3,4,781.78,5,4,3,12,高价值客户
17007.0,49,6,889.9300000000001,3,5,3,11,忠实复购客户
17010.0,17,1,195.36,4,2,1,7,沉睡预警客户
17011.0,29,1,270.9,4,2,2,8,沉睡预警客户
17014.0,7,3,586.33,5,4,3,12,高价值客户
17015.0,27,3,1842.56,4,4,4,12,高价值客户
17017.0,1,20,8694.26,5,5,5,15,高价值客户
17018.0,39,2,920.1,3,3,3,9,忠实复购客户
17019.0,10,4,1272.61,5,4,4,13,高价值客户
17022.0,30,1,71.0,4,2,1,7,沉睡预警客户
17024.0,44,3,95.85,3,4,1,8,沉睡预警客户
17025.0,59,3,357.77,3,4,2,9,忠实复购客户
17026.0,184,2,154.82999999999998,1,3,1,5,流失低价值客户
17027.0,77,6,890.29,2,5,3,10,忠实复购客户
17029.0,109,2,716.0,2,3,3,8,沉睡预警客户
17030.0,62,1,146.87,3,2,1,6,沉睡预警客户
17031.0,10,2,380.35,5,3,2,10,忠实复购客户
17033.0,85,3,1030.14,2,4,4,10,忠实复购客户
17034.0,15,3,745.52,4,4,3,11,忠实复购客户
17035.0,244,2,433.53,1,3,2,6,沉睡预警客户
17037.0,86,1,1267.32,2,2,4,8,沉睡预警客户
17038.0,29,1,112.4,4,2,1,7,沉睡预警客户
17040.0,136,1,449.73,2,2,2,6,沉睡预警客户
17041.0,25,3,1081.57,4,4,4,12,高价值客户
17042.0,1,5,1044.38,5,4,4,13,高价值客户
17043.0,31,4,1735.18,4,4,4,12,高价值客户
17044.0,24,1,948.48,4,2,4,10,忠实复购客户
17045.0,112,3,339.44,2,4,2,8,沉睡预警客户
17046.0,156,1,642.02,2,2,3,7,沉睡预警客户
17047.0,84,3,1100.9,2,4,4,10,忠实复购客户
17048.0,116,3,925.35,2,4,3,9,忠实复购客户
17049.0,1,9,5659.9800000000005,5,5,5,15,高价值客户
17050.0,95,6,3228.84,2,5,5,12,高价值客户
17051.0,193,1,247.14,1,2,1,4,流失低价值客户
17052.0,27,1,413.75,4,2,2,8,沉睡预警客户
17053.0,129,1,498.48,2,2,3,7,沉睡预警客户
17054.0,27,5,1356.33,4,4,4,12,高价值客户
17058.0,80,3,1179.89,2,4,4,10,忠实复购客户
17059.0,28,5,3095.04,4,4,5,13,高价值客户
17060.0,265,1,234.24,1,2,1,4,流失低价值客户
17061.0,72,11,5232.2300000000005,2,5,5,12,高价值客户
17062.0,312,4,538.37,1,4,3,8,沉睡预警客户
17063.0,20,7,1461.14,4,5,4,13,高价值客户
17064.0,57,3,859.35,3,4,3,10,忠实复购客户
17068.0,11,21,4552.14,5,5,5,15,高价值客户
17069.0,27,9,2709.7000000000003,4,5,5,14,高价值客户
17070.0,113,1,312.14,2,2,2,6,沉睡预警客户
17071.0,27,9,2429.03,4,5,5,14,高价值客户
17073.0,16,4,1446.09,4,4,4,12,高价值客户
17075.0,16,4,834.12,4,4,3,11,忠实复购客户
17076.0,35,3,841.0799999999999,3,4,3,10,忠实复购客户
17078.0,35,2,378.2,3,3,2,8,沉睡预警客户
17079.0,77,1,118.8,2,2,1,5,流失低价值客户
17080.0,21,2,287.62,4,3,2,9,忠实复购客户
17081.0,24,2,290.16,4,3,2,9,忠实复购客户
17082.0,32,2,2003.85,3,3,4,10,忠实复购客户
17083.0,108,3,1405.78,2,4,4,10,忠实复购客户
17084.0,34,2,2949.75,3,3,5,11,忠实复购客户
17085.0,122,5,1566.65,2,4,4,10,忠实复购客户
17086.0,6,6,2050.08,5,5,4,14,高价值客户
17088.0,27,4,1991.01,4,4,4,12,高价值客户
17090.0,3,7,2043.95,5,5,4,14,高价值客户
17091.0,1,9,3827.76,5,5,5,15,高价值客户
17092.0,49,4,1777.78,3,4,4,11,忠实复购客户
17094.0,321,1,302.0,1,2,2,5,流失低价值客户
17095.0,21,3,1324.16,4,4,4,12,高价值客户
17096.0,14,4,1022.13,4,4,4,12,高价值客户
17097.0,1,8,954.42,5,5,4,14,高价值客户
17100.0,17,2,971.74,4,3,4,11,忠实复购客户
17101.0,9,4,1621.73,5,4,4,13,高价值客户
17102.0,260,1,25.5,1,2,1,4,流失低价值客户
17105.0,158,2,665.78,2,3,3,8,沉睡预警客户
17107.0,32,6,10815.43,3,5,5,13,高价值客户
17109.0,28,6,885.04,4,5,3,12,高价值客户
17110.0,164,1,163.29999999999998,2,2,1,5,流失低价值客户
17111.0,46,1,248.61,3,2,1,6,沉睡预警客户
17114.0,4,8,808.62,5,5,3,13,高价值客户
17115.0,7,3,837.5,5,4,3,12,高价值客户
17117.0,287,1,116.2,1,2,1,4,流失低价值客户
17118.0,316,1,157.02,1,2,1,4,流失低价值客户
17119.0,2,2,606.91,5,3,3,11,忠实复购客户
17120.0,232,1,307.46,1,2,2,5,流失低价值客户
17122.0,118,1,138.32,2,2,1,5,流失低价值客户
17123.0,160,1,345.3,2,2,2,6,沉睡预警客户
17124.0,184,1,298.89,1,2,2,5,流失低价值客户
17125.0,49,1,259.35,3,2,2,7,沉睡预警客户
17126.0,151,5,1004.75,2,4,4,10,忠实复购客户
17128.0,333,1,157.09,1,2,1,4,流失低价值客户
17131.0,4,5,2463.17,5,4,5,14,高价值客户
17133.0,14,7,4892.24,4,5,5,14,高价值客户
17134.0,105,2,425.0,2,3,2,7,沉睡预警客户
17135.0,15,7,1139.73,4,5,4,13,高价值客户
17138.0,274,1,380.5,1,2,2,5,流失低价值客户
17139.0,14,12,10668.47,4,5,5,14,高价值客户
17140.0,246,1,465.32,1,2,2,5,流失低价值客户
17142.0,238,1,579.0,1,2,3,6,沉睡预警客户
17144.0,0,2,984.57,5,3,4,12,高价值客户
17146.0,104,3,749.78,2,4,3,9,忠实复购客户
17147.0,21,4,1714.59,4,4,4,12,高价值客户
17148.0,50,1,124.88,3,2,1,6,沉睡预警客户
17152.0,193,3,1689.5,1,4,4,9,忠实复购客户
17153.0,23,1,213.78,4,2,1,7,沉睡预警客户
17154.0,74,1,329.34,2,2,2,6,沉睡预警客户
17155.0,16,2,251.7,4,3,2,9,忠实复购客户
17157.0,6,2,319.0,5,3,2,10,忠实复购客户
17158.0,31,3,1266.97,4,4,4,12,高价值客户
17159.0,20,3,1538.88,4,4,4,12,高价值客户
17160.0,30,6,3518.03,4,5,5,14,高价值客户
17162.0,27,10,1715.46,4,5,4,13,高价值客户
17163.0,20,2,293.1,4,3,2,9,忠实复购客户
17164.0,31,7,2467.35,4,5,5,14,高价值客户
17165.0,283,1,158.68,1,2,1,4,流失低价值客户
17166.0,37,2,206.34,3,3,1,7,沉睡预警客户
17169.0,56,2,835.78,3,3,3,9,忠实复购客户
17171.0,288,1,224.91,1,2,1,4,流失低价值客户
17172.0,77,1,317.76,2,2,2,6,沉睡预警客户
17173.0,4,8,3766.6,5,5,5,15,高价值客户
17174.0,216,1,59.9,1,2,1,4,流失低价值客户
17175.0,43,4,1443.69,3,4,4,11,忠实复购客户
17176.0,200,1,306.13,1,2,2,5,流失低价值客户
17179.0,177,3,711.79,2,4,3,9,忠实复购客户
17180.0,55,4,796.03,3,4,3,10,忠实复购客户
17181.0,56,2,239.92,3,3,1,7,沉睡预警客户
17183.0,6,6,3347.31,5,5,5,15,高价值客户
17186.0,45,2,144.0,3,3,1,7,沉睡预警客户
17187.0,225,1,203.95,1,2,1,4,流失低价值客户
17188.0,10,7,2474.23,5,5,5,15,高价值客户
17189.0,105,2,384.4,2,3,2,7,沉睡预警客户
17190.0,57,2,444.74,3,3,2,8,沉睡预警客户
17191.0,27,7,2095.13,4,5,5,14,高价值客户
17193.0,34,7,1699.3,3,5,4,12,高价值客户
17194.0,272,2,262.62,1,3,2,6,沉睡预警客户
17197.0,28,1,1013.01,4,2,4,10,忠实复购客户
17198.0,22,3,692.22,4,4,3,11,忠实复购客户
17201.0,52,1,342.63,3,2,2,7,沉睡预警客户
17203.0,34,6,3563.85,3,5,5,13,高价值客户
17204.0,174,4,1564.56,2,4,4,10,忠实复购客户
17205.0,52,1,384.08,3,2,2,7,沉睡预警客户
17206.0,52,1,204.24,3,2,1,6,沉睡预警客户
17211.0,25,8,2317.2200000000003,4,5,5,14,高价值客户
17212.0,252,1,226.85,1,2,1,4,流失低价值客户
17213.0,39,7,2781.23,3,5,5,13,高价值客户
17214.0,59,6,1069.12,3,5,4,12,高价值客户
17217.0,233,1,113.5,1,2,1,4,流失低价值客户
17218.0,3,10,1960.72,5,5,4,14,高价值客户
17219.0,30,1,114.23,4,2,1,7,沉睡预警客户
17220.0,23,14,3198.25,4,5,5,14,高价值客户
17221.0,6,2,335.13,5,3,2,10,忠实复购客户
17222.0,64,1,354.15,3,2,2,7,沉睡预警客户
17223.0,309,2,426.79,1,3,2,6,沉睡预警客户
17226.0,307,1,393.49,1,2,2,5,流失低价值客户
17227.0,17,6,939.32,4,5,3,12,高价值客户
17228.0,14,8,1906.09,4,5,4,13,高价值客户
17229.0,95,2,318.76,2,3,2,7,沉睡预警客户
17230.0,263,8,3638.41,1,5,5,11,忠实复购客户
17231.0,11,10,3174.32,5,5,5,15,高价值客户
17232.0,1,2,421.52,5,3,2,10,忠实复购客户
17233.0,34,1,190.88,3,2,1,6,沉睡预警客户
17234.0,181,1,149.89,1,2,1,4,流失低价值客户
17235.0,24,2,550.06,4,3,3,10,忠实复购客户
17236.0,11,6,916.13,5,5,3,13,高价值客户
17237.0,10,2,314.69,5,3,2,10,忠实复购客户
17238.0,1,17,3744.65,5,5,5,15,高价值客户
17239.0,311,1,382.5,1,2,2,5,流失低价值客户
17242.0,107,2,1135.04,2,3,4,9,忠实复购客户
17243.0,0,26,8676.85,5,5,5,15,高价值客户
17244.0,52,1,954.9,3,2,4,9,忠实复购客户
17245.0,203,1,171.45,1,2,1,4,流失低价值客户
17247.0,14,1,282.19,4,2,2,8,沉睡预警客户
17248.0,119,1,318.65,2,2,2,6,沉睡预警客户
17250.0,2,2,384.52,5,3,2,10,忠实复购客户
17251.0,361,1,283.28000000000003,1,2,2,5,流失低价值客户
17252.0,115,2,353.86,2,3,2,7,沉睡预警客户
17253.0,17,1,178.26,4,2,1,7,沉睡预警客户
17254.0,3,2,272.44,5,3,2,10,忠实复购客户
17255.0,39,2,298.41,3,3,2,8,沉睡预警客户
17256.0,106,2,240.0,2,3,1,6,沉睡预警客户
17259.0,147,2,603.37,2,3,3,8,沉睡预警客户
17262.0,51,5,1253.36,3,4,4,11,忠实复购客户
17263.0,207,1,63.44,1,2,1,4,流失低价值客户
17265.0,137,2,562.9,2,3,3,8,沉睡预警客户
17266.0,1,3,310.64,5,4,2,11,忠实复购客户
17267.0,126,2,317.62,2,3,2,7,沉睡预警客户
17268.0,106,4,763.64,2,4,3,9,忠实复购客户
17272.0,41,4,2148.63,3,4,5,12,高价值客户
17274.0,34,1,111.98,3,2,1,6,沉睡预警客户
17277.0,226,2,1065.35,1,3,4,8,沉睡预警客户
17278.0,240,1,246.04,1,2,1,4,流失低价值客户
17279.0,56,1,187.83,3,2,1,6,沉睡预警客户
17282.0,129,3,1703.41,2,4,4,10,忠实复购客户
17284.0,59,6,1652.58,3,5,4,12,高价值客户
17286.0,20,1,153.92,4,2,1,7,沉睡预警客户
17287.0,25,7,1064.11,4,5,4,13,高价值客户
17288.0,8,7,1419.73,5,5,4,14,高价值客户
17289.0,30,3,944.41,4,4,4,12,高价值客户
17290.0,2,2,525.24,5,3,3,11,忠实复购客户
17291.0,307,1,550.8000000000001,1,2,3,6,沉睡预警客户
17293.0,7,9,1875.11,5,5,4,14,高价值客户
17295.0,27,3,556.95,4,4,3,11,忠实复购客户
17297.0,16,1,131.78,4,2,1,7,沉睡预警客户
17298.0,100,2,498.42,2,3,3,8,沉睡预警客户
17299.0,10,4,669.11,5,4,3,12,高价值客户
17301.0,20,1,197.63,4,2,1,7,沉睡预警客户
17302.0,13,5,1135.63,4,4,4,12,高价值客户
17303.0,360,1,250.04,1,2,1,4,流失低价值客户
17306.0,9,19,8631.31,5,5,5,15,高价值客户
17309.0,94,1,82.75,2,2,1,5,流失低价值客户
17311.0,77,2,1384.85,2,3,4,9,忠实复购客户
17312.0,137,3,644.3,2,4,3,9,忠实复购客户
17313.0,30,1,2328.84,4,2,5,11,忠实复购客户
17314.0,23,8,2527.92,4,5,5,14,高价值客户
17315.0,0,38,6292.26,5,5,5,15,高价值客户
17317.0,45,3,2600.34,3,4,5,12,高价值客户
17320.0,99,3,1200.62,2,4,4,10,忠实复购客户
17321.0,7,2,700.86,5,3,3,11,忠实复购客户
17323.0,14,7,921.07,4,5,3,12,高价值客户
17324.0,16,4,990.23,4,4,4,12,高价值客户
17325.0,279,1,96.8,1,2,1,4,流失低价值客户
17329.0,13,2,523.11,4,3,3,10,忠实复购客户
17330.0,21,2,363.9,4,3,2,9,忠实复购客户
17331.0,122,1,175.2,2,2,1,5,流失低价值客户
17333.0,84,1,494.25,2,2,3,7,沉睡预警客户
17334.0,301,2,307.02,1,3,2,6,沉睡预警客户
17337.0,150,4,2027.87,2,4,4,10,忠实复购客户
17338.0,16,8,6643.93,4,5,5,14,高价值客户
17339.0,93,2,243.36,2,3,1,6,沉睡预警客户
17340.0,28,11,12353.29,4,5,5,14,高价值客户
17341.0,155,3,781.36,2,4,3,9,忠实复购客户
17343.0,354,1,193.64,1,2,1,4,流失低价值客户
17344.0,45,1,160.57,3,2,1,6,沉睡预警客户
17345.0,14,4,537.74,4,4,3,11,忠实复购客户
17346.0,2,15,2676.56,5,5,5,15,高价值客户
17347.0,85,1,228.96,2,2,1,5,流失低价值客户
17348.0,13,5,1159.52,4,4,4,12,高价值客户
17349.0,178,1,110.75,2,2,1,5,流失低价值客户
17350.0,7,4,1286.07,5,4,4,13,高价值客户
17351.0,35,3,587.15,3,4,3,10,忠实复购客户
17353.0,128,2,1740.0,2,3,4,9,忠实复购客户
17354.0,49,1,1393.06,3,2,4,9,忠实复购客户
17356.0,310,1,178.22,1,2,1,4,流失低价值客户
17357.0,23,2,388.14,4,3,2,9,忠实复购客户
17358.0,302,2,365.85,1,3,2,6,沉睡预警客户
17359.0,10,1,127.86,5,2,1,8,沉睡预警客户
17360.0,16,3,585.79,4,4,3,11,忠实复购客户
17361.0,48,3,488.2,3,4,2,9,忠实复购客户
17362.0,238,2,312.23,1,3,2,6,沉睡预警客户
17364.0,-1,11,4481.18,5,5,5,15,高价值客户
17365.0,11,8,4801.56,5,5,5,15,高价值客户
17367.0,237,1,168.4,1,2,1,4,流失低价值客户
17368.0,22,8,1912.67,4,5,4,13,高价值客户
17370.0,71,4,446.18,2,4,2,8,沉睡预警客户
17371.0,16,3,423.89,4,4,2,10,忠实复购客户
17372.0,39,8,1342.68,3,5,4,12,高价值客户
17373.0,39,4,646.92,3,4,3,10,忠实复购客户
17374.0,217,2,495.77,1,3,3,7,沉睡预警客户
17375.0,198,3,400.1,1,4,2,7,沉睡预警客户
17376.0,69,2,203.2,3,3,1,7,沉睡预警客户
17377.0,22,20,4100.92,4,5,5,14,高价值客户
17379.0,10,1,404.66,5,2,2,9,忠实复购客户
17381.0,7,29,20275.61,5,5,5,15,高价值客户
17382.0,64,1,65.4,3,2,1,6,沉睡预警客户
17383.0,3,1,199.29,5,2,1,8,沉睡预警客户
17384.0,18,2,336.40000000000003,4,3,2,9,忠实复购客户
17385.0,13,1,261.11,4,2,2,8,沉睡预警客户
17386.0,6,6,2686.42,5,5,5,15,高价值客户
17387.0,18,2,784.11,4,3,3,10,忠实复购客户
17388.0,76,4,1259.5600000000002,2,4,4,10,忠实复购客户
17389.0,-1,34,31833.68,5,5,5,15,高价值客户
17391.0,162,2,508.8,2,3,3,8,沉睡预警客户
17392.0,305,2,457.91,1,3,2,6,沉睡预警客户
17394.0,218,1,203.87,1,2,1,4,流失低价值客户
17396.0,38,8,7330.8,3,5,5,13,高价值客户
17397.0,21,2,696.41,4,3,3,10,忠实复购客户
17398.0,113,3,653.38,2,4,3,9,忠实复购客户
17400.0,125,5,2129.96,2,4,5,11,忠实复购客户
17402.0,3,13,2633.85,5,5,5,15,高价值客户
17403.0,35,1,281.62,3,2,2,7,沉睡预警客户
17404.0,3,15,31906.82,5,5,5,15,高价值客户
17405.0,0,3,1031.41,5,4,4,13,高价值客户
17406.0,332,3,2200.42,1,4,5,10,忠实复购客户
17408.0,162,1,32.65,2,2,1,5,流失低价值客户
17409.0,183,2,771.85,1,3,3,7,沉睡预警客户
17410.0,15,5,1214.72,4,4,4,12,高价值客户
17411.0,11,3,778.94,5,4,3,12,高价值客户
17412.0,1,7,1258.06,5,5,4,14,高价值客户
17414.0,42,2,778.0,3,3,3,9,忠实复购客户
17415.0,78,1,507.84,2,2,3,7,沉睡预警客户
